price,grade,zipcode_valormedio,sqft_living
200000,7,296187.98046875,1910
658100,9,612642.738317757,2430
397000,7,418019.36094674555,1610
815000,10,617254.0212765958,2780
345000,7,423736.9058295964,1160
305500,7,300340.40293040295,1850
340000,8,234284.0351758794,2120
330000,7,521740.0146788991,2620
269000,7,302896.7392857143,2060
349950,7,645244.2264808363,1060
431000,7,469928.76772616134,1500
735000,7,863228.9432314411,2380
414000,8,353619.07472527475,3045
619500,8,634558.1448275862,1700
675000,7,803990.8194444445,1240
380500,7,521740.0146788991,1410
253000,6,310612.75572519086,880
157500,5,300340.40293040295,740
627000,8,645244.2264808363,2030
469500,7,521740.0146788991,2090
319950,7,359496.2604166667,920
249500,7,353619.07472527475,1180
485000,7,849714.8097826086,1260
1130000,9,810289.6964285715,3690
314500,7,367091.48387096776,1700
220000,6,423736.9058295964,770
444950,7,387011.5902636917,2020
598000,8,619944.1492281304,2030
699850,9,790734.704735376,2690
595000,7,803990.8194444445,1750
735000,9,677215.034739454,3270
542500,8,617254.0212765958,2330
450000,7,645244.2264808363,1720
298500,7,289078.3455882353,2420
403950,7,899607.6730769231,710
271000,6,319581.3940298507,710
335000,7,387011.5902636917,1510
305000,7,420895.47536945814,1610
630000,8,579109.8082706766,1880
253000,7,304262.1082089552,1220
395000,7,645628.2261484099,2060
265000,7,311580.33638025593,1340
225000,6,353619.07472527475,1030
338500,8,281194.8698060942,2717
300000,7,676419.3921568628,1360
255000,6,310612.75572519086,1260
337000,7,423736.9058295964,2240
324900,8,334921.0626780627,2080
821000,8,1194873.6382978724,2760
500000,8,367091.48387096776,3000
885000,8,551768.5209125475,3310
360000,7,682885.9898989899,1630
304000,7,521740.0146788991,900
376000,6,418019.36094674555,880
425000,7,645628.2261484099,1620
1180000,8,1096239.0074349442,1610
187000,7,464322.38976377953,1730
710000,7,863228.9432314411,1640
585000,8,803990.8194444445,1840
1400000,11,859938.5542168674,4700
1980000,12,1356523.9905362776,4500
250000,8,281194.8698060942,1780
950000,10,859938.5542168674,3800
725000,10,790734.704735376,2980
505000,8,521740.0146788991,2780
90000,4,319581.3940298507,560
400000,7,418019.36094674555,2060
407000,8,676419.3921568628,1140
651000,7,863228.9432314411,1890
485000,7,423736.9058295964,2090
460000,8,316742.3905579399,3460
369000,7,424734.60451977403,1320
355000,6,489382.0170940171,1240
155000,7,418019.36094674555,810
1000000,8,1096239.0074349442,1880
419625,9,353619.07472527475,2680
435000,7,387011.5902636917,2040
379000,7,420895.47536945814,2180
293000,7,367091.48387096776,1870
592100,8,859938.5542168674,2310
362000,7,490377.1076923077,1120
227000,7,310612.75572519086,1340
335500,7,490377.1076923077,1260
213000,7,423665.99,1200
338000,7,311580.33638025593,2400
163500,7,234284.0351758794,940
199988,7,310612.75572519086,860
1190000,10,863228.9432314411,2390
320000,7,311580.33638025593,3130
450000,8,469928.76772616134,3550
249900,6,367091.48387096776,1470
223000,6,353619.07472527475,910
631000,7,304262.1082089552,2630
350000,7,304262.1082089552,1780
279000,7,529629.7824675324,1430
310000,7,353619.07472527475,2730
185000,6,302896.7392857143,900
445000,8,489382.0170940171,1740
365000,9,300340.40293040295,2905
333500,7,359496.2604166667,2230
385000,8,676419.3921568628,1680
345000,7,859938.5542168674,1240
1260000,10,618695.1090909091,3230
440000,7,617053.9660194175,2560
444500,7,529629.7824675324,2600
340000,6,489382.0170940171,1200
680000,7,576834.808318264,1660
420000,7,803990.8194444445,1140
438500,9,334921.0626780627,3050
109500,6,240328.3717472119,800
461000,7,387011.5902636917,1700
968000,9,1194873.6382978724,2630
355000,7,319581.3940298507,1960
249000,7,353619.07472527475,1180
256500,7,353619.07472527475,1960
1810000,11,1356523.9905362776,4250
269000,8,286742.81162324647,1950
1350000,9,1096239.0074349442,3600
885000,9,1194873.6382978724,2060
455000,7,521740.0146788991,1640
980000,8,849714.8097826086,2730
412500,6,424734.60451977403,1530
740000,9,612642.738317757,3060
1300000,10,792187.8738170346,2860
326000,8,585048.7790697674,1030
568500,8,685675.8435374149,2460
620000,9,420895.47536945814,2500
283000,7,319581.3940298507,1830
875000,8,863228.9432314411,2820
1310000,8,619944.1492281304,3750
289950,7,334921.0626780627,2070
252500,7,300340.40293040295,1780
376000,8,420895.47536945814,2200
635700,9,685675.8435374149,3240
710000,10,790734.704735376,2880
440000,7,676419.3921568628,1570
439000,8,420895.47536945814,3180
455000,6,645244.2264808363,1310
225000,7,353619.07472527475,910
250000,7,353619.07472527475,1460
585000,9,617053.9660194175,3410
685000,7,863228.9432314411,2720
420000,8,676419.3921568628,2280
245000,6,594706.5422740525,670
275000,7,304262.1082089552,1480
270000,7,286742.81162324647,2330
767250,8,619944.1492281304,2170
229000,7,464322.38976377953,1760
400000,8,319581.3940298507,1240
2200000,10,551768.5209125475,5210
665000,8,803990.8194444445,2800
500000,7,682885.9898989899,2060
355500,7,423665.99,2360
369000,9,311580.33638025593,2370
338500,5,469928.76772616134,720
256000,7,418019.36094674555,950
470000,8,440232.31363636366,1980
675000,9,676419.3921568628,2540
369950,8,311580.33638025593,2760
615000,9,529629.7824675324,2950
1200000,10,859938.5542168674,3640
950000,8,1096239.0074349442,2150
799500,8,1096239.0074349442,2760
187000,6,240328.3717472119,840
598000,9,685675.8435374149,2890
429950,8,423736.9058295964,2060
347950,7,493625.3098290598,1700
851000,10,677215.034739454,3560
205000,6,359496.2604166667,1210
225000,7,334921.0626780627,1590
705000,8,790734.704735376,2620
535000,8,493625.3098290598,3190
222500,7,316742.3905579399,1450
313500,8,319581.3940298507,1270
632000,9,490377.1076923077,2730
467000,7,423736.9058295964,1840
339000,8,296187.98046875,1970
712000,9,790734.704735376,3200
335000,7,462488.8692579505,1060
470000,8,618695.1090909091,1740
367000,7,645244.2264808363,810
440500,7,529629.7824675324,2460
305000,7,353619.07472527475,2100
635000,7,576834.808318264,1530
1020000,8,849714.8097826086,1670
342000,8,585048.7790697674,1175
283000,8,296187.98046875,2130
430000,8,316742.3905579399,2470
245000,7,281194.8698060942,1700
355500,8,367091.48387096776,2600
395000,7,619944.1492281304,1460
324900,8,251296.24,2010
660000,7,618695.1090909091,1320
570000,10,353619.07472527475,3150
552321,8,645244.2264808363,1960
1100000,8,1356523.9905362776,2050
237000,7,281194.8698060942,1800
402000,7,551768.5209125475,1210
470000,8,617053.9660194175,1830
395900,7,423736.9058295964,1880
442000,7,585048.7790697674,860
795000,10,682885.9898989899,2890
190500,7,294111.27857142856,1390
808000,9,617053.9660194175,3340
500000,8,387011.5902636917,2040
775000,11,790734.704735376,3010
300000,7,387011.5902636917,2110
496000,7,387011.5902636917,2110
448000,9,367091.48387096776,2510
645000,8,489382.0170940171,2770
464600,7,551768.5209125475,1120
590000,8,634558.1448275862,1530
399000,7,418019.36094674555,1800
305000,7,418019.36094674555,1030
478000,7,521740.0146788991,1210
598800,6,455617.1129032258,1090
430000,7,423736.9058295964,1790
433000,7,418019.36094674555,1550
420000,8,353619.07472527475,2400
585000,8,489382.0170940171,2470
255000,7,304262.1082089552,1170
305000,6,493625.3098290598,1120
396000,6,576834.808318264,1040
347500,9,286742.81162324647,2460
900000,11,617053.9660194175,3690
425000,7,682885.9898989899,1960
429000,8,440232.31363636366,1920
540000,8,792187.8738170346,1670
324950,7,586120.875,1340
1050000,7,1096239.0074349442,2610
221000,7,294111.27857142856,1540
405000,8,469928.76772616134,1640
1150000,8,1356523.9905362776,2100
588000,8,645628.2261484099,1930
234950,7,281194.8698060942,1430
580000,7,594706.5422740525,2430
637000,9,859938.5542168674,2460
704000,8,792187.8738170346,2490
210000,6,240328.3717472119,880
772000,8,576834.808318264,2110
763000,8,576834.808318264,1850
213500,7,296187.98046875,2060
255000,6,423736.9058295964,1360
423500,8,803990.8194444445,2000
520000,8,676419.3921568628,1810
550000,8,790734.704735376,2230
795000,9,618695.1090909091,1820
495000,8,570073.5201465201,2740
455000,9,353619.07472527475,2710
85000,5,251296.24,910
239000,6,304262.1082089552,1980
184900,6,286742.81162324647,1040
386000,8,353619.07472527475,2810
415000,8,387011.5902636917,2000
387000,7,418019.36094674555,1530
2140000,11,1096239.0074349442,5110
685000,9,464322.38976377953,3133
340000,7,240328.3717472119,2020
422000,6,418019.36094674555,750
442000,8,490377.1076923077,1980
280000,6,240328.3717472119,1200
1150000,9,803990.8194444445,3580
279000,7,316742.3905579399,2010
569000,7,585048.7790697674,1730
1360000,10,645628.2261484099,5960
209950,7,251296.24,860
468000,7,676419.3921568628,1370
237100,7,302896.7392857143,1360
336000,8,294111.27857142856,2530
500000,7,594706.5422740525,1680
290000,7,304262.1082089552,1580
1190000,9,576834.808318264,3890
365000,7,424734.60451977403,1600
146300,6,334921.0626780627,1200
554000,8,810289.6964285715,1760
424000,7,521740.0146788991,1670
1350000,10,617053.9660194175,4640
508500,7,619944.1492281304,1800
244500,7,311580.33638025593,1210
206000,7,304262.1082089552,1280
643500,8,676419.3921568628,1650
372500,7,387011.5902636917,1590
630000,8,579109.8082706766,1900
418000,8,612642.738317757,1500
425000,9,296187.98046875,2689
800000,9,617053.9660194175,3250
208000,7,240328.3717472119,960
476000,7,790734.704735376,1650
277500,8,286742.81162324647,1690
478000,8,617053.9660194175,2790
890000,8,634558.1448275862,2310
450000,8,792187.8738170346,1790
205000,6,294111.27857142856,1230
665000,8,619944.1492281304,1620
518000,8,387011.5902636917,2440
465000,8,803990.8194444445,2100
330000,7,334921.0626780627,3040
449400,7,420895.47536945814,2490
829000,9,677215.034739454,2690
450000,8,521740.0146788991,2190
310000,7,493625.3098290598,1490
615000,9,570073.5201465201,2530
605000,8,585048.7790697674,2060
437500,9,617053.9660194175,1970
545000,7,576834.808318264,1400
770000,10,645244.2264808363,3680
600000,8,645244.2264808363,3000
560000,7,585048.7790697674,1440
1920000,12,682885.9898989899,7730
457000,7,576834.808318264,1170
585000,6,576834.808318264,1770
560000,8,617053.9660194175,1860
345000,5,618695.1090909091,770
550000,8,355678.51612903224,3820
589950,10,367091.48387096776,3190
327000,7,493625.3098290598,1320
800000,7,489382.0170940171,1730
150000,6,455617.1129032258,1010
425000,8,579109.8082706766,1140
350000,7,521740.0146788991,860
273000,6,440232.31363636366,1540
750000,8,1194873.6382978724,2160
240000,7,300340.40293040295,1450
400000,8,286742.81162324647,1830
230000,7,286742.81162324647,1630
372000,8,300340.40293040295,2500
459500,7,387011.5902636917,1470
582000,8,420895.47536945814,2380
465000,7,521740.0146788991,2170
386000,9,353619.07472527475,2120
546000,8,617254.0212765958,1530
278000,7,281194.8698060942,2710
540000,8,529629.7824675324,2860
529000,7,529629.7824675324,2800
554000,7,676419.3921568628,1120
210000,7,281194.8698060942,1730
225000,6,251296.24,1010
561600,9,685675.8435374149,2350
300000,7,234284.0351758794,2860
1650000,10,792187.8738170346,4285
1020000,10,685675.8435374149,4060
150000,7,281194.8698060942,1310
400950,7,551768.5209125475,2320
620000,9,685675.8435374149,2210
449000,8,464322.38976377953,2090
630000,7,619944.1492281304,2240
336000,6,387011.5902636917,1180
299950,7,334921.0626780627,1560
352500,8,387011.5902636917,1970
150000,6,304262.1082089552,840
175000,6,304262.1082089552,840
305000,8,286742.81162324647,1830
2570000,12,803990.8194444445,4475
607500,7,576834.808318264,1800
505000,7,576834.808318264,1250
280500,7,302896.7392857143,2440
610000,10,353619.07472527475,2910
381000,8,311580.33638025593,3060
482000,8,682885.9898989899,2230
379950,7,521740.0146788991,1270
2500000,11,2161300.0,4300
425000,7,677215.034739454,1580
580000,8,677215.034739454,2570
605000,7,1356523.9905362776,860
194000,8,424734.60451977403,820
546200,8,685675.8435374149,2090
1400000,10,1194873.6382978724,3560
315000,7,493625.3098290598,1860
465000,6,618695.1090909091,900
330000,6,423665.99,1160
795000,10,645244.2264808363,3100
265000,7,353619.07472527475,2300
1300000,11,576834.808318264,3110
126500,6,359496.2604166667,1130
760000,9,645244.2264808363,2920
540000,9,1096239.0074349442,1230
446000,7,462488.8692579505,2190
170000,6,424815.06315789477,850
379000,7,521740.0146788991,1500
1400000,11,863228.9432314411,4620
800000,9,790734.704735376,3150
260000,7,311580.33638025593,1300
820000,7,1194873.6382978724,3160
449950,7,334921.0626780627,2070
392000,7,521740.0146788991,1790
465000,8,790734.704735376,1650
449950,7,645244.2264808363,2070
520000,7,585048.7790697674,1580
546800,8,645628.2261484099,2170
825000,7,1356523.9905362776,2220
337000,7,423736.9058295964,1440
333000,6,576834.808318264,720
380000,8,618695.1090909091,1120
280000,8,294111.27857142856,1970
202000,6,316742.3905579399,1420
585000,8,790734.704735376,2250
435000,8,420895.47536945814,2630
1200000,11,677215.034739454,4740
364000,7,594706.5422740525,1280
300000,6,619944.1492281304,1260
558000,8,677215.034739454,1930
199950,7,304262.1082089552,1048
515000,8,859938.5542168674,1640
590000,8,551768.5209125475,2380
813500,8,810289.6964285715,2530
725000,8,803990.8194444445,2700
490000,8,685675.8435374149,2330
277000,7,316742.3905579399,2160
325000,7,423665.99,1470
649800,8,803990.8194444445,2280
425000,7,634558.1448275862,1280
460000,7,576834.808318264,850
750000,9,685675.8435374149,4610
469000,8,676419.3921568628,2690
566000,8,576834.808318264,2440
407500,8,493625.3098290598,1930
353500,6,469928.76772616134,800
524000,8,493625.3098290598,2430
264950,7,423665.99,1990
547500,9,490377.1076923077,2550
264500,7,367091.48387096776,1370
507500,7,645628.2261484099,2020
560000,8,618695.1090909091,1560
995000,11,570073.5201465201,5610
835000,9,634558.1448275862,3560
440000,8,355678.51612903224,2120
1020000,8,792187.8738170346,2920
300000,7,310612.75572519086,1340
125000,6,576834.808318264,1230
986000,10,418019.36094674555,2840
315000,7,310612.75572519086,2080
320000,7,300340.40293040295,2070
972000,11,493625.3098290598,4010
760000,7,1194873.6382978724,2190
265000,6,240328.3717472119,1730
355000,7,424734.60451977403,1250
300000,6,319581.3940298507,1300
474950,7,521740.0146788991,2080
470000,7,455617.1129032258,2180
437500,7,803990.8194444445,1630
520000,8,576834.808318264,1840
237600,6,302896.7392857143,1370
162950,8,302896.7392857143,950
457000,8,586120.875,1690
635000,8,859938.5542168674,1780
735000,8,418019.36094674555,2840
910000,9,521740.0146788991,2000
346500,8,424734.60451977403,1570
655000,9,685675.8435374149,2370
425000,7,586120.875,1610
137000,6,234284.0351758794,1300
557500,9,490377.1076923077,2620
415000,8,423665.99,3060
830000,9,617254.0212765958,2780
949000,11,682885.9898989899,4270
420000,7,645244.2264808363,1310
353000,7,469928.76772616134,1100
560000,8,424815.06315789477,1480
445700,8,579109.8082706766,1270
226000,7,418019.36094674555,1270
358000,7,420895.47536945814,890
501000,7,859938.5542168674,1480
609000,9,423736.9058295964,3240
734950,10,334921.0626780627,4280
725000,8,617254.0212765958,3210
350500,7,570073.5201465201,1870
610000,8,1096239.0074349442,3990
605125,7,619944.1492281304,1160
1390000,9,1356523.9905362776,2940
550000,8,677215.034739454,1850
335000,7,551768.5209125475,1060
397000,7,521740.0146788991,1100
240000,7,423665.99,1190
240000,7,294111.27857142856,1030
262500,7,490377.1076923077,1140
440000,7,585048.7790697674,2260
160000,6,455617.1129032258,1140
427000,7,1096239.0074349442,1860
920000,9,677215.034739454,4080
2300000,10,849714.8097826086,3280
480000,9,682885.9898989899,2870
615000,9,645244.2264808363,2300
736500,7,792187.8738170346,2230
542500,8,618695.1090909091,1920
191000,6,420895.47536945814,700
730000,8,685675.8435374149,2740
1230000,9,634558.1448275862,3440
129000,5,311580.33638025593,650
284000,7,353619.07472527475,1500
645000,9,685675.8435374149,2490
218000,7,286742.81162324647,1330
675000,8,521740.0146788991,3190
575000,7,619944.1492281304,1590
225000,6,387011.5902636917,830
626000,8,803990.8194444445,1810
499950,9,240328.3717472119,2910
405000,7,423736.9058295964,2180
152500,6,334921.0626780627,1090
325000,8,300340.40293040295,2160
475300,7,803990.8194444445,2110
485000,7,424734.60451977403,2180
720000,7,634558.1448275862,2100
465000,7,387011.5902636917,1410
489000,7,619944.1492281304,1020
3100000,12,1356523.9905362776,5090
288000,7,300340.40293040295,2090
225000,7,316742.3905579399,1350
499000,8,359496.2604166667,2650
632000,8,617053.9660194175,3520
580000,8,645244.2264808363,2040
730000,8,634558.1448275862,2340
325000,7,300340.40293040295,1770
421000,7,420895.47536945814,1100
316000,8,493625.3098290598,1490
415000,6,576834.808318264,1460
401000,7,677215.034739454,1350
229950,5,251296.24,1030
539950,8,645628.2261484099,1820
335000,6,319581.3940298507,1170
339000,7,529629.7824675324,1450
414950,7,387011.5902636917,2200
650000,8,1356523.9905362776,1610
445000,8,455617.1129032258,2690
295000,9,286742.81162324647,1850
975000,9,849714.8097826086,2250
296500,7,304262.1082089552,1580
440000,8,682885.9898989899,2030
420000,7,521740.0146788991,1890
302000,8,334921.0626780627,2140
350000,8,353619.07472527475,1770
667000,8,316742.3905579399,3320
645000,7,585048.7790697674,1640
430000,7,420895.47536945814,1820
413000,7,424734.60451977403,1410
420000,7,803990.8194444445,1240
495000,7,645244.2264808363,1780
2190000,10,2161300.0,4240
965000,10,790734.704735376,3570
500000,8,387011.5902636917,1900
636100,7,849714.8097826086,1010
720000,9,612642.738317757,2870
298000,8,294111.27857142856,1620
409000,6,576834.808318264,1480
370000,9,311580.33638025593,2650
230000,7,286742.81162324647,1410
290000,7,423736.9058295964,1360
420000,8,286742.81162324647,2930
917000,10,617053.9660194175,3500
957000,10,792187.8738170346,3160
482000,7,685675.8435374149,1710
488000,9,440232.31363636366,2180
760369,9,859938.5542168674,2870
170000,8,240328.3717472119,1500
625000,8,859938.5542168674,2120
357000,7,521740.0146788991,1590
583000,8,685675.8435374149,1830
173250,7,240328.3717472119,1210
414050,7,387011.5902636917,1590
400000,6,618695.1090909091,1050
537000,8,685675.8435374149,1550
465000,7,521740.0146788991,2070
425000,8,420895.47536945814,1740
445000,6,645244.2264808363,1700
179950,6,286742.81162324647,1200
275000,7,294111.27857142856,1710
190000,7,281194.8698060942,1840
385000,7,418019.36094674555,1900
303000,6,586120.875,2300
165000,6,353619.07472527475,970
600000,6,579109.8082706766,1270
710000,8,617053.9660194175,3130
875000,10,685675.8435374149,4230
269950,7,423665.99,1480
838000,9,645244.2264808363,3310
670500,7,899607.6730769231,1590
420000,7,423736.9058295964,1690
370000,7,296187.98046875,1690
360000,7,387011.5902636917,1500
562500,8,521740.0146788991,2320
360500,8,302896.7392857143,3300
389999,7,617053.9660194175,1445
450000,7,617053.9660194175,1890
247500,7,294111.27857142856,1760
208000,5,359496.2604166667,1050
455000,7,521740.0146788991,1980
379400,7,676419.3921568628,2120
190000,6,529629.7824675324,760
326188,7,677215.034739454,1300
168000,7,319581.3940298507,1160
314000,8,367091.48387096776,2340
630000,9,617053.9660194175,2710
550000,7,645628.2261484099,1440
530000,8,685675.8435374149,1980
637500,7,803990.8194444445,1680
400000,8,424734.60451977403,1390
700000,8,469928.76772616134,3100
272000,7,316742.3905579399,1680
600000,8,529629.7824675324,2710
450600,7,551768.5209125475,840
550000,10,551768.5209125475,2090
225000,6,316742.3905579399,1120
132825,6,311580.33638025593,1210
219950,6,311580.33638025593,1210
580000,7,619944.1492281304,1940
568000,7,677215.034739454,1930
406000,7,462488.8692579505,1270
469000,7,576834.808318264,1680
415000,8,420895.47536945814,2090
390000,7,859938.5542168674,1000
251000,8,294111.27857142856,1350
750000,9,424734.60451977403,3280
845000,9,634558.1448275862,2390
350000,7,493625.3098290598,1860
322000,7,387011.5902636917,1380
664500,8,490377.1076923077,3070
988000,8,880077.752293578,2190
625000,7,585048.7790697674,1990
675000,6,859938.5542168674,930
503000,7,617053.9660194175,2070
431000,8,464322.38976377953,2170
250000,7,300340.40293040295,1910
268500,8,300340.40293040295,2100
1070000,9,676419.3921568628,3560
295000,7,353619.07472527475,2290
780000,8,1194873.6382978724,2130
354000,8,300340.40293040295,2160
305000,6,387011.5902636917,860
733000,8,645244.2264808363,2880
640000,8,1356523.9905362776,2100
840000,8,1194873.6382978724,2360
1480000,10,863228.9432314411,3680
525000,8,676419.3921568628,1560
625000,7,645244.2264808363,1680
350000,8,634558.1448275862,1380
650000,8,585048.7790697674,2610
435000,7,424734.60451977403,870
660000,8,859938.5542168674,1210
350000,6,677215.034739454,1150
435000,8,319581.3940298507,3110
375900,8,286742.81162324647,2550
272000,8,294111.27857142856,2430
233000,7,286742.81162324647,1460
500000,7,618695.1090909091,1330
540000,8,423736.9058295964,2040
712000,9,645244.2264808363,2375
425000,7,493625.3098290598,2480
242000,7,240328.3717472119,1580
515000,7,490377.1076923077,2740
415000,7,420895.47536945814,1920
375000,8,294111.27857142856,2200
182500,7,281194.8698060942,910
310000,7,302896.7392857143,1860
360000,7,551768.5209125475,1510
889000,9,677215.034739454,3920
450500,7,576834.808318264,1330
342000,9,296187.98046875,1964
413000,8,676419.3921568628,1520
960000,10,790734.704735376,3720
180000,7,423736.9058295964,770
770000,10,685675.8435374149,3210
224400,7,423665.99,1070
280000,7,289078.3455882353,1430
500000,8,617053.9660194175,1670
153000,6,464322.38976377953,710
385000,7,387011.5902636917,1920
325000,7,676419.3921568628,750
315000,7,234284.0351758794,2210
294999,7,296187.98046875,1660
175000,8,281194.8698060942,1910
299000,8,281194.8698060942,1910
146000,6,240328.3717472119,780
290000,7,387011.5902636917,1650
1780000,10,792187.8738170346,3230
367500,6,418019.36094674555,810
535000,8,424815.06315789477,2750
334999,7,455617.1129032258,1650
655000,7,792187.8738170346,1960
1300000,8,1194873.6382978724,2790
480000,7,490377.1076923077,2230
465000,7,424734.60451977403,1280
297950,7,353619.07472527475,1240
590000,7,634558.1448275862,1860
805000,8,579109.8082706766,2410
204250,7,286742.81162324647,1960
500000,8,612642.738317757,1710
490000,9,311580.33638025593,3480
2500000,9,1356523.9905362776,3480
750000,9,489382.0170940171,2960
405000,9,423736.9058295964,2670
209995,5,420895.47536945814,700
680000,9,790734.704735376,2830
355000,6,469928.76772616134,1120
280000,6,240328.3717472119,1310
385000,7,462488.8692579505,1710
505000,8,859938.5542168674,2200
429900,9,294111.27857142856,3310
560000,9,521740.0146788991,2280
231000,7,311580.33638025593,1640
135000,6,319581.3940298507,750
800000,8,579109.8082706766,3520
420000,8,493625.3098290598,2720
360000,7,521740.0146788991,1660
642000,9,612642.738317757,2560
379950,7,645244.2264808363,1080
745000,9,810289.6964285715,2050
630000,9,594706.5422740525,2670
250000,7,300340.40293040295,1730
275000,7,570073.5201465201,990
435000,7,418019.36094674555,3560
175000,5,359496.2604166667,700
560000,7,579109.8082706766,1880
325000,7,521740.0146788991,1870
1190000,9,1096239.0074349442,2500
399950,9,300340.40293040295,2570
752000,9,493625.3098290598,2940
1200000,10,570073.5201465201,3930
400000,7,462488.8692579505,2150
240000,7,355678.51612903224,1330
640000,8,790734.704735376,3220
564450,9,420895.47536945814,2710
300000,6,617053.9660194175,1630
286000,8,311580.33638025593,1680
531800,7,677215.034739454,1930
502000,7,521740.0146788991,2140
993500,10,1194873.6382978724,4070
450000,7,859938.5542168674,1350
997950,9,586120.875,4270
526000,7,424734.60451977403,1320
335000,7,464322.38976377953,2100
187250,6,240328.3717472119,710
735000,7,619944.1492281304,2350
425000,7,469928.76772616134,1180
110000,6,367091.48387096776,1250
305000,7,493625.3098290598,1490
212000,6,304262.1082089552,1000
1380000,10,1194873.6382978724,4050
298950,8,296187.98046875,2300
525000,7,803990.8194444445,1330
707000,9,790734.704735376,3200
695000,10,859938.5542168674,2590
796500,10,859938.5542168674,2590
420000,7,521740.0146788991,2030
625000,8,810289.6964285715,2700
620000,8,810289.6964285715,1670
1450000,9,2161300.0,3090
549950,9,682885.9898989899,2650
275000,5,420895.47536945814,1440
705000,9,676419.3921568628,2820
197000,7,281194.8698060942,1690
265000,8,300340.40293040295,1420
297000,7,464322.38976377953,1790
207500,7,311580.33638025593,1320
410000,8,387011.5902636917,1509
268000,7,300340.40293040295,1610
330000,6,316742.3905579399,1550
417500,6,676419.3921568628,1160
760000,8,859938.5542168674,2500
499000,8,849714.8097826086,1540
620000,8,617053.9660194175,1910
315000,7,296187.98046875,2340
624950,8,803990.8194444445,2060
525000,7,617053.9660194175,1960
300000,7,521740.0146788991,1150
299900,8,286742.81162324647,2330
299000,7,296187.98046875,2210
1880000,10,2161300.0,3260
265000,6,234284.0351758794,1900
280000,6,529629.7824675324,1610
124740,6,311580.33638025593,1340
1090000,9,803990.8194444445,3170
1970000,10,1096239.0074349442,4440
219000,6,240328.3717472119,1370
569950,8,618695.1090909091,1420
212500,6,240328.3717472119,1030
680000,7,810289.6964285715,1820
1460000,9,1096239.0074349442,2650
300000,7,521740.0146788991,910
629950,9,849714.8097826086,1680
349900,6,440232.31363636366,1550
690000,8,790734.704735376,2780
1450000,10,803990.8194444445,4070
1290000,11,1194873.6382978724,3240
696000,9,440232.31363636366,3650
650000,8,677215.034739454,2180
640000,8,685675.8435374149,2480
499950,9,367091.48387096776,3180
490000,10,311580.33638025593,3630
685000,9,617053.9660194175,3160
387500,6,359496.2604166667,1370
401750,8,618695.1090909091,1070
254950,7,367091.48387096776,2180
500000,8,617053.9660194175,2420
856500,10,645244.2264808363,3290
552000,6,619944.1492281304,1430
506500,7,521740.0146788991,1890
500000,8,612642.738317757,1760
280000,7,240328.3717472119,2230
308000,7,440232.31363636366,1630
613500,8,612642.738317757,2350
255000,7,423665.99,1550
545000,10,455617.1129032258,3550
620000,7,790734.704735376,2720
450000,7,424734.60451977403,1740
279000,7,300340.40293040295,1840
625000,9,617053.9660194175,2010
274950,7,311580.33638025593,1670
423000,7,424734.60451977403,1820
350000,6,462488.8692579505,720
305000,7,281194.8698060942,2370
368000,7,302896.7392857143,2120
232000,7,286742.81162324647,1290
250000,7,355678.51612903224,1800
220000,7,353619.07472527475,1230
435000,7,579109.8082706766,1380
350000,6,424734.60451977403,740
206325,7,353619.07472527475,1720
339000,7,353619.07472527475,1720
399000,7,493625.3098290598,2100
529000,6,792187.8738170346,1210
640000,9,790734.704735376,2210
735000,8,576834.808318264,2470
378000,8,469928.76772616134,2760
775000,8,594706.5422740525,2540
2250000,11,1096239.0074349442,5150
1350000,9,585048.7790697674,3420
380000,8,521740.0146788991,2270
624900,8,521740.0146788991,2270
379770,8,612642.738317757,1470
340000,8,682885.9898989899,1280
515500,8,493625.3098290598,2830
600000,7,619944.1492281304,1970
400000,6,424815.06315789477,1390
364000,6,423736.9058295964,1020
440000,8,493625.3098290598,2250
285000,6,469928.76772616134,800
669000,7,1096239.0074349442,1560
475000,7,469928.76772616134,2100
747000,7,585048.7790697674,990
317000,7,424734.60451977403,1060
390000,6,469928.76772616134,1270
1070000,9,579109.8082706766,2740
1210000,9,579109.8082706766,2470
580000,7,576834.808318264,1970
518000,8,859938.5542168674,2070
147500,7,311580.33638025593,1010
555000,8,859938.5542168674,2220
427500,8,880077.752293578,1090
1740000,10,676419.3921568628,4310
265950,7,311580.33638025593,1490
247500,6,387011.5902636917,700
244000,6,359496.2604166667,1450
578550,8,612642.738317757,2120
451000,7,612642.738317757,1670
489000,8,677215.034739454,1810
190000,5,455617.1129032258,710
475000,7,570073.5201465201,2540
485000,7,585048.7790697674,1420
530000,8,617053.9660194175,2440
379000,9,296187.98046875,2570
1630000,9,1356523.9905362776,3090
739000,8,1096239.0074349442,2050
189950,6,311580.33638025593,920
637500,8,612642.738317757,2320
2230000,9,676419.3921568628,3450
209950,7,286742.81162324647,1660
460000,6,469928.76772616134,1130
543500,8,529629.7824675324,2550
376000,8,367091.48387096776,2420
430000,8,612642.738317757,1470
515000,7,464322.38976377953,2030
580000,6,576834.808318264,2310
600000,9,617053.9660194175,3370
476800,6,645244.2264808363,1900
815000,8,863228.9432314411,1940
455600,7,529629.7824675324,2420
270000,7,493625.3098290598,1010
1200000,10,849714.8097826086,2710
525000,7,849714.8097826086,1340
242000,7,302896.7392857143,1310
715000,8,612642.738317757,2650
475000,8,529629.7824675324,1890
