bedrooms,bathrooms,sqft_living15,price,grade,zipcode_valormedio,sqft_living
3,1.75,1630,406000,7,462488.8692579505,1270
3,1.75,1080,469000,7,576834.808318264,1680
3,2.5,2040,415000,8,420895.47536945814,2090
3,1.5,1520,390000,7,859938.5542168674,1000
3,1.75,1520,251000,8,294111.27857142856,1350
3,2.5,1770,750000,9,424734.60451977403,3280
4,2.5,1940,845000,9,634558.1448275862,2390
3,1.5,1860,350000,7,493625.3098290598,1860
3,1.0,1509,322000,7,387011.5902636917,1380
4,2.25,2580,664500,8,490377.1076923077,3070
3,1.75,2190,988000,8,880077.752293578,2190
2,1.75,1270,625000,7,585048.7790697674,1990
2,1.0,2800,675000,6,859938.5542168674,930
3,1.75,2150,503000,7,617053.9660194175,2070
4,2.25,2080,431000,8,464322.38976377953,2170
3,1.75,1590,250000,7,300340.40293040295,1910
4,2.5,2100,268500,8,300340.40293040295,2100
6,3.25,3560,1070000,9,676419.3921568628,3560
4,2.5,1710,295000,7,353619.07472527475,2290
3,2.25,2700,780000,8,1194873.6382978724,2130
3,2.5,1990,354000,8,300340.40293040295,2160
2,1.0,1270,305000,6,387011.5902636917,860
5,2.75,2940,733000,8,645244.2264808363,2880
4,2.75,2390,640000,8,1356523.9905362776,2100
4,2.5,2140,840000,8,1194873.6382978724,2360
5,3.25,2690,1480000,10,863228.9432314411,3680
3,1.0,2130,525000,8,676419.3921568628,1560
4,2.75,2400,625000,7,645244.2264808363,1680
3,2.0,1480,350000,8,634558.1448275862,1380
4,2.75,1470,650000,8,585048.7790697674,2610
2,1.0,1690,435000,7,424734.60451977403,870
3,1.0,1580,660000,8,859938.5542168674,1210
3,1.0,1490,350000,6,677215.034739454,1150
3,2.5,2060,435000,8,319581.3940298507,3110
6,1.5,2010,375900,8,286742.81162324647,2550
3,3.0,1670,272000,8,294111.27857142856,2430
3,1.75,1310,233000,7,286742.81162324647,1460
4,1.5,1360,500000,7,618695.1090909091,1330
4,1.75,1910,540000,8,423736.9058295964,2040
3,2.5,2095,712000,9,645244.2264808363,2375
4,2.5,2950,425000,7,493625.3098290598,2480
3,1.75,1330,242000,7,240328.3717472119,1580
5,3.25,2150,515000,7,490377.1076923077,2740
4,1.75,1310,415000,7,420895.47536945814,1920
3,2.75,2680,375000,8,294111.27857142856,2200
3,1.0,1530,182500,7,281194.8698060942,910
3,1.5,2240,310000,7,302896.7392857143,1860
3,1.75,1610,360000,7,551768.5209125475,1510
4,3.5,3920,889000,9,677215.034739454,3920
2,1.0,1900,450500,7,576834.808318264,1330
4,2.25,1757,342000,9,296187.98046875,1964
3,2.0,1800,413000,8,676419.3921568628,1520
5,4.0,4100,960000,10,790734.704735376,3720
2,1.0,1060,180000,7,423736.9058295964,770
4,2.5,3280,770000,10,685675.8435374149,3210
3,1.75,1280,224400,7,423665.99,1070
3,1.5,1080,280000,7,289078.3455882353,1430
3,2.5,1670,500000,8,617053.9660194175,1670
2,1.0,1230,153000,6,464322.38976377953,710
3,2.25,1580,385000,7,387011.5902636917,1920
2,1.0,1050,325000,7,676419.3921568628,750
4,3.0,890,315000,7,234284.0351758794,2210
4,2.5,1580,294999,7,296187.98046875,1660
3,1.75,1820,175000,8,281194.8698060942,1910
3,1.75,1820,299000,8,281194.8698060942,1910
2,1.0,1670,146000,6,240328.3717472119,780
3,2.25,1420,290000,7,387011.5902636917,1650
3,3.25,3030,1780000,10,792187.8738170346,3230
2,1.0,1040,367500,6,418019.36094674555,810
4,2.5,2500,535000,8,424815.06315789477,2750
3,2.5,1630,334999,7,455617.1129032258,1650
3,1.75,1720,655000,7,792187.8738170346,1960
4,3.5,2570,1300000,8,1194873.6382978724,2790
4,2.25,2090,480000,7,490377.1076923077,2230
3,1.5,1280,465000,7,424734.60451977403,1280
3,2.0,1480,297950,7,353619.07472527475,1240
3,2.0,1680,590000,7,634558.1448275862,1860
4,2.75,1760,805000,8,579109.8082706766,2410
3,2.25,1580,204250,7,286742.81162324647,1960
3,2.25,1810,500000,8,612642.738317757,1710
4,2.5,3480,490000,9,311580.33638025593,3480
4,3.75,4780,2500000,9,1356523.9905362776,3480
3,2.5,2350,750000,9,489382.0170940171,2960
4,2.5,2440,405000,9,423736.9058295964,2670
2,1.0,960,209995,5,420895.47536945814,700
4,2.5,2520,680000,9,790734.704735376,2830
3,1.75,1240,355000,6,469928.76772616134,1120
2,1.0,1240,280000,6,240328.3717472119,1310
3,2.25,1800,385000,7,462488.8692579505,1710
4,2.75,2140,505000,8,859938.5542168674,2200
4,3.25,2490,429900,9,294111.27857142856,3310
4,2.5,2670,560000,9,521740.0146788991,2280
3,2.0,1640,231000,7,311580.33638025593,1640
2,1.0,760,135000,6,319581.3940298507,750
4,3.0,1570,800000,8,579109.8082706766,3520
3,2.5,1950,420000,8,493625.3098290598,2720
3,1.0,2020,360000,7,521740.0146788991,1660
4,2.5,2780,642000,9,612642.738317757,2560
3,2.0,1070,379950,7,645244.2264808363,1080
3,1.75,2530,745000,9,810289.6964285715,2050
4,2.0,1820,630000,9,594706.5422740525,2670
3,2.5,1770,250000,7,300340.40293040295,1730
3,1.0,1210,275000,7,570073.5201465201,990
6,3.0,3040,435000,7,418019.36094674555,3560
2,1.0,1250,175000,5,359496.2604166667,700
4,1.75,1390,560000,7,579109.8082706766,1880
4,2.25,2000,325000,7,521740.0146788991,1870
3,2.75,2810,1190000,9,1096239.0074349442,2500
3,2.5,2590,399950,9,300340.40293040295,2570
4,2.5,2980,752000,9,493625.3098290598,2940
4,3.5,2860,1200000,10,570073.5201465201,3930
4,1.5,1760,400000,7,462488.8692579505,2150
3,2.0,1140,240000,7,355678.51612903224,1330
5,2.5,2550,640000,8,790734.704735376,3220
3,2.5,2730,564450,9,420895.47536945814,2710
3,1.5,1680,300000,6,617053.9660194175,1630
3,2.5,1800,286000,8,311580.33638025593,1680
3,2.5,2410,531800,7,677215.034739454,1930
4,2.25,2350,502000,7,521740.0146788991,2140
4,2.25,2820,993500,10,1194873.6382978724,4070
3,1.0,1450,450000,7,859938.5542168674,1350
4,3.5,2610,997950,9,586120.875,4270
3,1.0,1490,526000,7,424734.60451977403,1320
3,1.75,1700,335000,7,464322.38976377953,2100
2,1.0,1320,187250,6,240328.3717472119,710
3,2.25,1570,735000,7,619944.1492281304,2350
3,1.0,1740,425000,7,469928.76772616134,1180
3,1.0,1820,110000,6,367091.48387096776,1250
3,2.0,1540,305000,7,493625.3098290598,1490
3,1.0,1300,212000,6,304262.1082089552,1000
5,4.25,3600,1380000,10,1194873.6382978724,4050
5,2.25,2350,298950,8,296187.98046875,2300
3,1.75,1330,525000,7,803990.8194444445,1330
4,3.25,3120,707000,9,790734.704735376,3200
3,2.75,2850,695000,10,859938.5542168674,2590
3,2.75,2850,796500,10,859938.5542168674,2590
4,2.5,1770,420000,7,521740.0146788991,2030
5,2.5,2550,625000,8,810289.6964285715,2700
3,1.75,2410,620000,8,810289.6964285715,1670
5,2.75,2970,1450000,9,2161300.0,3090
5,2.5,2560,549950,9,682885.9898989899,2650
4,2.0,1500,275000,5,420895.47536945814,1440
3,2.5,2300,705000,9,676419.3921568628,2820
3,1.75,1580,197000,7,281194.8698060942,1690
3,1.75,1730,265000,8,300340.40293040295,1420
4,1.75,1540,297000,7,464322.38976377953,1790
3,1.75,1340,207500,7,311580.33638025593,1320
3,2.5,1509,410000,8,387011.5902636917,1509
3,2.0,1600,268000,7,300340.40293040295,1610
4,1.75,1720,330000,6,316742.3905579399,1550
3,1.0,1800,417500,6,676419.3921568628,1160
4,2.25,2470,760000,8,859938.5542168674,2500
3,2.5,1680,499000,8,849714.8097826086,1540
4,2.5,1980,620000,8,617053.9660194175,1910
3,2.5,1850,315000,7,296187.98046875,2340
3,2.5,1980,624950,8,803990.8194444445,2060
3,2.25,1920,525000,7,617053.9660194175,1960
2,1.5,1400,300000,7,521740.0146788991,1150
4,2.75,2350,299900,8,286742.81162324647,2330
3,2.5,2110,299000,7,296187.98046875,2210
4,2.75,3480,1880000,10,2161300.0,3260
4,1.75,1530,265000,6,234284.0351758794,1900
2,1.75,1800,280000,6,529629.7824675324,1610
3,1.0,1320,124740,6,311580.33638025593,1340
3,2.75,3920,1090000,9,803990.8194444445,3170
8,3.5,4440,1970000,10,1096239.0074349442,4440
4,1.0,1280,219000,6,240328.3717472119,1370
5,1.0,1420,569950,8,618695.1090909091,1420
2,2.0,1790,212500,6,240328.3717472119,1030
3,2.25,1780,680000,7,810289.6964285715,1820
4,1.5,2420,1460000,9,1096239.0074349442,2650
3,1.0,1250,300000,7,521740.0146788991,910
3,2.5,1610,629950,9,849714.8097826086,1680
2,1.75,1550,349900,6,440232.31363636366,1550
4,2.5,2670,690000,8,790734.704735376,2780
5,4.0,2640,1450000,10,803990.8194444445,4070
3,2.5,3470,1290000,11,1194873.6382978724,3240
4,3.5,2860,696000,9,440232.31363636366,3650
3,2.25,2060,650000,8,677215.034739454,2180
3,3.5,2380,640000,8,685675.8435374149,2480
5,2.5,2500,499950,9,367091.48387096776,3180
4,2.5,3370,490000,10,311580.33638025593,3630
5,2.5,3670,685000,9,617053.9660194175,3160
4,1.0,1090,387500,6,359496.2604166667,1370
2,1.5,1170,401750,8,618695.1090909091,1070
4,2.0,1630,254950,7,367091.48387096776,2180
4,2.25,2410,500000,8,617053.9660194175,2420
4,2.5,3290,856500,10,645244.2264808363,3290
3,1.0,1630,552000,6,619944.1492281304,1430
4,2.5,2070,506500,7,521740.0146788991,1890
3,2.25,1960,500000,8,612642.738317757,1760
4,2.75,1740,280000,7,240328.3717472119,2230
3,1.75,1630,308000,7,440232.31363636366,1630
3,2.5,2270,613500,8,612642.738317757,2350
3,1.75,1550,255000,7,423665.99,1550
3,2.5,3080,545000,10,455617.1129032258,3550
4,2.5,1920,620000,7,790734.704735376,2720
3,1.75,990,450000,7,424734.60451977403,1740
4,1.75,1840,279000,7,300340.40293040295,1840
3,2.5,2250,625000,9,617053.9660194175,2010
3,1.75,1650,274950,7,311580.33638025593,1670
3,1.75,1700,423000,7,424734.60451977403,1820
2,1.0,952,350000,6,462488.8692579505,720
4,1.75,1450,305000,7,281194.8698060942,2370
3,1.75,1830,368000,7,302896.7392857143,2120
3,1.75,1440,232000,7,286742.81162324647,1290
4,3.0,1830,250000,7,355678.51612903224,1800
3,1.75,1420,220000,7,353619.07472527475,1230
3,2.0,1630,435000,7,579109.8082706766,1380
2,1.0,1080,350000,6,424734.60451977403,740
5,2.5,1720,206325,7,353619.07472527475,1720
5,2.5,1720,339000,7,353619.07472527475,1720
4,2.5,1750,399000,7,493625.3098290598,2100
2,1.0,1330,529000,6,792187.8738170346,1210
4,2.5,2970,640000,9,790734.704735376,2210
4,2.5,1270,735000,8,576834.808318264,2470
5,2.5,460,378000,8,469928.76772616134,2760
3,2.0,2040,775000,8,594706.5422740525,2540
3,4.25,4270,2250000,11,1096239.0074349442,5150
4,4.5,1360,1350000,9,585048.7790697674,3420
4,2.5,2020,380000,8,521740.0146788991,2270
4,2.5,2020,624900,8,521740.0146788991,2270
3,2.5,1470,379770,8,612642.738317757,1470
3,1.75,1160,340000,8,682885.9898989899,1280
4,2.75,2830,515500,8,493625.3098290598,2830
4,2.25,1980,600000,7,619944.1492281304,1970
1,1.0,1620,400000,6,424815.06315789477,1390
4,1.0,1290,364000,6,423736.9058295964,1020
4,2.5,1980,440000,8,493625.3098290598,2250
2,1.0,1530,285000,6,469928.76772616134,800
3,1.0,1530,669000,7,1096239.0074349442,1560
4,2.0,1470,475000,7,469928.76772616134,2100
2,1.0,1560,747000,7,585048.7790697674,990
3,1.5,1060,317000,7,424734.60451977403,1060
2,1.0,1580,390000,6,469928.76772616134,1270
4,2.5,1660,1070000,9,579109.8082706766,2740
4,2.75,1620,1210000,9,579109.8082706766,2470
3,1.75,1250,580000,7,576834.808318264,1970
4,2.5,2070,518000,8,859938.5542168674,2070
3,1.75,1010,147500,7,311580.33638025593,1010
4,2.25,1980,555000,8,859938.5542168674,2220
2,2.0,1090,427500,8,880077.752293578,1090
3,2.5,3810,1740000,10,676419.3921568628,4310
3,2.5,2060,265950,7,311580.33638025593,1490
2,1.0,990,247500,6,387011.5902636917,700
4,1.0,1160,244000,6,359496.2604166667,1450
3,2.5,2330,578550,8,612642.738317757,2120
4,2.5,1650,451000,7,612642.738317757,1670
2,1.75,1350,489000,8,677215.034739454,1810
2,1.0,1680,190000,5,455617.1129032258,710
3,3.0,2270,475000,7,570073.5201465201,2540
3,2.0,1420,485000,7,585048.7790697674,1420
3,2.75,2440,530000,8,617053.9660194175,2440
4,2.5,2770,379000,9,296187.98046875,2570
5,2.5,3740,1630000,9,1356523.9905362776,3090
3,1.75,2220,739000,8,1096239.0074349442,2050
3,1.0,920,189950,6,311580.33638025593,920
4,3.0,2330,637500,8,612642.738317757,2320
3,3.0,3220,2230000,9,676419.3921568628,3450
3,1.0,1370,209950,7,286742.81162324647,1660
3,1.0,1050,460000,6,469928.76772616134,1130
4,2.5,2420,543500,8,529629.7824675324,2550
4,2.75,2420,376000,8,367091.48387096776,2420
3,2.25,1380,430000,8,612642.738317757,1470
4,2.5,2400,515000,7,464322.38976377953,2030
7,2.75,1340,580000,6,576834.808318264,2310
5,3.5,3330,600000,9,617053.9660194175,3370
3,1.75,2070,476800,6,645244.2264808363,1900
3,1.5,1580,815000,8,863228.9432314411,1940
3,2.5,2420,455600,7,529629.7824675324,2420
3,1.0,1010,270000,7,493625.3098290598,1010
5,4.0,1530,1200000,10,849714.8097826086,2710
2,1.5,1340,525000,7,849714.8097826086,1340
3,1.75,1440,242000,7,302896.7392857143,1310
4,2.5,2650,715000,8,612642.738317757,2650
3,2.75,1890,475000,8,529629.7824675324,1890
4,3.0,2010,370000,8,353619.07472527475,2580
4,2.75,3920,788600,9,677215.034739454,3500
2,1.0,910,160000,6,251296.24,1040
5,1.75,1710,800000,7,455617.1129032258,1930
4,3.0,2130,520000,8,612642.738317757,2190
3,1.75,2140,725000,8,551768.5209125475,1530
4,1.0,2380,335000,7,418019.36094674555,1480
4,2.5,3530,919000,10,790734.704735376,3620
3,2.75,2150,425000,9,334921.0626780627,3370
5,2.5,1830,420000,7,423736.9058295964,2100
4,3.0,3370,905000,10,570073.5201465201,3370
2,1.0,1390,435000,7,418019.36094674555,2240
3,2.5,1560,438000,7,677215.034739454,1650
4,2.75,2670,725000,8,645244.2264808363,2630
4,1.75,2040,840000,8,863228.9432314411,2330
3,2.5,1850,425500,8,645244.2264808363,1970
3,2.5,3740,853505,9,521740.0146788991,2820
2,1.0,2020,398000,5,423665.99,590
3,2.5,2060,418500,7,529629.7824675324,2060
3,1.5,2560,826000,9,880077.752293578,1890
4,2.5,3540,742000,10,790734.704735376,2810
4,1.0,1770,180000,6,304262.1082089552,1470
4,1.75,2410,286000,8,286742.81162324647,2190
3,2.5,1650,421200,7,677215.034739454,1440
3,3.0,2480,390000,8,367091.48387096776,2480
4,2.5,2750,739000,9,859938.5542168674,2780
4,3.0,1500,499900,7,617053.9660194175,2180
3,2.25,2060,670000,8,423736.9058295964,3340
3,2.25,2970,842500,8,1096239.0074349442,2560
2,2.25,1600,492500,7,489382.0170940171,1600
3,2.5,2230,836500,9,418019.36094674555,2230
2,1.0,1570,334000,7,792187.8738170346,900
3,1.0,1270,179900,6,311580.33638025593,1010
3,2.0,1310,563000,7,585048.7790697674,1580
3,2.5,2100,310000,7,367091.48387096776,1890
4,2.25,1880,335000,7,387011.5902636917,2160
4,2.25,1880,499950,7,387011.5902636917,2160
2,1.0,1410,658500,8,585048.7790697674,1410
2,1.5,1430,297000,7,469928.76772616134,1430
6,1.75,2030,725000,8,863228.9432314411,2380
3,2.25,2590,780000,6,685675.8435374149,2206
3,1.0,1610,252500,7,469928.76772616134,1030
3,2.5,1120,330000,7,899607.6730769231,1070
3,2.5,2450,525000,9,490377.1076923077,2320
2,1.75,1280,365000,7,685675.8435374149,1270
4,3.0,1630,500000,7,618695.1090909091,2570
3,1.0,960,179950,6,311580.33638025593,920
3,2.0,2290,440000,7,440232.31363636366,1790
1,0.75,1550,145000,4,359496.2604166667,480
4,3.0,2075,331000,8,296187.98046875,2483
3,2.25,1430,780000,9,585048.7790697674,2140
3,1.75,1880,855000,7,585048.7790697674,1900
3,2.25,1650,225000,8,294111.27857142856,1650
3,1.0,1180,199000,7,294111.27857142856,1510
3,1.75,2590,550000,8,790734.704735376,2910
4,4.25,2160,1430000,11,880077.752293578,4960
3,2.0,2060,805000,8,619944.1492281304,2710
3,1.5,1790,261000,7,311580.33638025593,1810
3,1.0,1430,347000,7,645244.2264808363,940
3,2.25,1520,390000,7,521740.0146788991,1600
4,2.5,2460,436000,7,490377.1076923077,2640
5,3.25,3450,1800000,10,1356523.9905362776,3890
3,2.5,1500,557000,8,579109.8082706766,1630
3,1.0,1240,135000,7,251296.24,830
3,2.5,2450,425000,8,424815.06315789477,1800
3,2.25,2340,648752,8,1194873.6382978724,2060
4,3.0,2990,1390000,9,1356523.9905362776,4040
4,2.75,1770,630100,7,803990.8194444445,1910
4,2.5,2750,739000,9,455617.1129032258,2800
3,1.5,1230,269000,7,387011.5902636917,1320
3,1.0,1140,250000,6,420895.47536945814,1220
5,2.75,2440,475000,7,529629.7824675324,3100
1,1.0,1100,290000,6,576834.808318264,550
3,1.0,1470,219000,7,234284.0351758794,1080
2,1.0,1250,416000,6,576834.808318264,880
2,1.0,1100,179000,6,289078.3455882353,720
4,2.75,1790,302000,7,294111.27857142856,2030
4,2.0,2560,565000,7,803990.8194444445,2040
3,1.0,2030,281700,7,300340.40293040295,1570
2,1.0,2050,480000,7,585048.7790697674,1500
4,2.5,3020,775000,9,617053.9660194175,3180
3,1.75,1570,375000,7,423736.9058295964,1260
3,1.5,1390,345000,7,440232.31363636366,1390
3,3.0,1800,300000,8,304262.1082089552,2850
4,2.5,1900,364950,8,353619.07472527475,2070
3,3.25,2400,410000,8,420895.47536945814,2650
3,1.75,2000,231000,7,286742.81162324647,1220
3,2.0,2250,445000,9,420895.47536945814,1630
2,2.5,1780,530000,7,1356523.9905362776,1785
3,2.5,1270,353500,8,594706.5422740525,1260
3,1.5,1380,209950,7,294111.27857142856,1380
3,1.75,1820,650000,8,418019.36094674555,2330
2,1.0,1120,325000,7,424734.60451977403,840
3,2.25,1870,257000,8,296187.98046875,1730
4,2.5,1970,337000,7,311580.33638025593,2230
3,2.5,1700,541000,8,612642.738317757,1790
3,2.5,2400,577500,9,685675.8435374149,2280
3,2.5,2510,560000,8,551768.5209125475,2430
5,3.0,1890,979700,7,899607.6730769231,3730
5,3.0,2040,750000,8,645628.2261484099,2230
2,1.0,1440,407500,7,899607.6730769231,770
4,1.75,1290,530000,7,619944.1492281304,1814
4,1.75,1910,235000,7,234284.0351758794,1920
4,2.5,1400,715000,7,576834.808318264,1860
5,3.0,2520,795000,7,645628.2261484099,2750
4,2.5,2100,465000,9,286742.81162324647,1930
3,2.5,1540,287600,7,281194.8698060942,1950
6,3.0,2470,630000,8,617254.0212765958,2470
3,2.25,1620,445000,7,490377.1076923077,1630
4,2.25,2370,490000,8,570073.5201465201,2110
3,1.75,1980,565000,8,551768.5209125475,1490
3,2.5,1740,330000,8,319581.3940298507,1740
4,2.75,2230,463000,7,310612.75572519086,1900
5,4.0,3510,1870000,10,1194873.6382978724,4510
3,1.0,1170,219500,5,234284.0351758794,1090
3,1.75,1380,622200,7,469928.76772616134,1720
2,3.25,1400,474800,8,585048.7790697674,1400
4,2.5,1850,465000,7,387011.5902636917,2090
3,1.75,2100,389950,8,676419.3921568628,1580
4,2.5,2500,650000,8,645244.2264808363,2620
3,2.0,1500,395000,7,594706.5422740525,1500
4,2.5,2260,304500,8,300340.40293040295,2030
3,1.0,1180,307000,6,423736.9058295964,1020
3,2.5,1000,485000,7,367091.48387096776,1540
5,3.0,3620,1560000,9,1356523.9905362776,3910
5,4.25,1400,650500,7,859938.5542168674,3920
4,2.5,2670,960000,9,1194873.6382978724,3180
3,2.5,2460,710000,9,859938.5542168674,2330
3,2.5,1700,540000,8,359496.2604166667,2600
4,1.75,1450,601000,7,619944.1492281304,1950
5,1.75,2620,463828,8,304262.1082089552,3250
4,1.0,1130,293000,6,464322.38976377953,1130
3,2.5,2400,597500,7,677215.034739454,2620
2,1.0,2150,240000,5,440232.31363636366,1120
3,1.75,1410,284000,7,455617.1129032258,1800
4,1.75,2590,440000,8,462488.8692579505,2180
3,1.75,1070,340000,7,319581.3940298507,1960
3,1.75,1070,363000,7,319581.3940298507,1960
2,1.0,1160,270000,6,594706.5422740525,1150
4,2.5,2060,365000,7,311580.33638025593,2800
3,2.0,1460,428000,7,585048.7790697674,1310
3,1.75,3260,600000,8,677215.034739454,2340
3,2.5,1470,405000,7,803990.8194444445,1430
4,2.5,2070,339900,8,294111.27857142856,2340
3,1.0,1410,275000,7,464322.38976377953,1290
2,1.0,1590,361600,6,619944.1492281304,760
6,2.0,2120,325000,7,296187.98046875,2780
3,2.0,2010,1050000,8,1096239.0074349442,2090
4,3.0,2740,959750,8,645628.2261484099,3060
3,1.0,1200,210000,7,359496.2604166667,1110
3,2.0,1790,258000,7,281194.8698060942,1790
3,1.5,1830,468000,7,420895.47536945814,1830
4,3.5,1460,710000,8,619944.1492281304,2850
3,1.0,1480,268000,6,359496.2604166667,1420
2,1.0,1260,115000,5,359496.2604166667,790
3,2.5,2010,500000,8,521740.0146788991,2300
3,2.5,3170,431000,9,316742.3905579399,2440
3,2.0,1690,241500,7,296187.98046875,1310
3,1.0,1890,300000,7,300340.40293040295,1380
4,2.5,2650,982000,9,859938.5542168674,2790
3,2.5,1540,248500,8,294111.27857142856,1360
4,2.5,2760,665000,9,790734.704735376,2510
3,3.0,2620,1220000,10,521740.0146788991,4560
2,1.0,1500,380000,6,424734.60451977403,780
3,2.0,1780,220000,7,310612.75572519086,1410
4,2.0,1310,631500,8,618695.1090909091,2530
3,2.0,1550,386100,7,521740.0146788991,1270
4,4.5,2110,1050000,9,792187.8738170346,3180
2,1.75,1310,650000,7,863228.9432314411,1450
4,1.75,2040,545000,7,367091.48387096776,2040
4,2.5,2880,870000,9,859938.5542168674,2650
3,1.75,1700,380000,7,387011.5902636917,1240
2,1.0,1960,265000,6,304262.1082089552,820
2,1.0,1670,645500,7,576834.808318264,1890
3,2.0,1440,570000,7,576834.808318264,1270
4,2.5,4240,1200000,10,859938.5542168674,3350
2,1.0,1800,605000,8,1096239.0074349442,1550
3,1.0,1188,199500,7,281194.8698060942,920
2,1.0,1420,445000,6,594706.5422740525,950
4,1.75,1790,495000,7,594706.5422740525,2040
4,1.75,1790,594000,7,619944.1492281304,1870
3,1.75,1600,465000,8,792187.8738170346,1720
2,1.0,980,160000,6,316742.3905579399,1020
4,2.5,2520,340000,9,334921.0626780627,2690
4,2.0,3300,870000,7,645244.2264808363,3090
3,1.5,1020,249000,6,319581.3940298507,1070
4,2.25,1970,500000,8,803990.8194444445,2050
3,1.5,1660,220000,7,281194.8698060942,1660
5,1.75,1770,368500,7,304262.1082089552,2810
4,2.25,2460,439950,8,311580.33638025593,2460
3,1.75,1550,179900,6,281194.8698060942,1230
4,2.5,2360,490000,8,490377.1076923077,2360
4,1.75,2100,425000,7,1356523.9905362776,1730
4,2.5,2500,533300,9,440232.31363636366,2770
4,2.0,1640,447500,7,418019.36094674555,1770
5,2.75,2500,768000,8,617254.0212765958,3030
3,1.75,1290,285000,7,310612.75572519086,2380
3,1.75,1440,336900,6,424815.06315789477,1780
4,1.5,1550,415000,7,521740.0146788991,1540
3,2.25,1770,500000,8,612642.738317757,1580
4,2.5,3010,337000,8,311580.33638025593,3200
4,2.5,2220,419950,7,493625.3098290598,2220
4,2.75,1550,290000,7,387011.5902636917,2240
2,1.75,1460,349950,7,418019.36094674555,1640
3,1.5,1570,330000,7,617254.0212765958,1170
4,2.25,3530,965000,10,570073.5201465201,3160
3,2.5,2100,515000,8,645244.2264808363,2100
4,2.5,2950,665000,9,493625.3098290598,2600
3,1.75,1540,265000,7,302896.7392857143,1630
3,2.0,2860,545400,8,286742.81162324647,2850
4,3.0,2667,350000,9,334921.0626780627,2560
2,1.5,1100,260000,7,387011.5902636917,980
3,3.25,2500,2510000,11,464322.38976377953,5480
3,2.0,2190,355000,8,294111.27857142856,2160
3,3.0,1910,879000,9,849714.8097826086,3030
4,3.5,3290,833000,10,645244.2264808363,3560
2,1.0,1050,261590,6,310612.75572519086,760
3,3.0,1320,512500,7,634558.1448275862,2260
2,1.75,2060,600000,7,792187.8738170346,1560
5,3.0,1870,417500,7,469928.76772616134,2270
5,3.0,3030,970000,8,1194873.6382978724,3480
3,2.25,1520,316000,7,367091.48387096776,1900
4,3.0,2440,397500,9,300340.40293040295,2350
3,2.5,2700,1350000,9,792187.8738170346,2390
4,2.5,3490,840000,10,790734.704735376,3730
2,1.0,1780,270000,9,281194.8698060942,1780
4,2.5,1830,312900,7,367091.48387096776,1630
2,1.0,1150,325000,6,423736.9058295964,1130
3,1.75,1620,680000,7,792187.8738170346,2140
4,2.5,2610,763000,10,790734.704735376,3220
1,1.0,1790,375000,5,367091.48387096776,800
3,2.5,1570,475000,7,418019.36094674555,1800
2,2.5,1260,219000,7,551768.5209125475,809
3,2.25,1820,415000,7,685675.8435374149,1820
2,1.0,1700,90000,5,310612.75572519086,580
2,1.0,1700,220000,5,310612.75572519086,580
3,2.0,1810,616000,8,618695.1090909091,2900
2,1.0,1730,269500,6,316742.3905579399,1140
2,1.0,1460,395350,6,576834.808318264,1060
4,3.0,1760,770000,7,1194873.6382978724,2320
4,2.5,3030,840000,9,570073.5201465201,3450
2,1.0,1350,428950,8,424734.60451977403,1760
4,3.75,3530,800000,9,645244.2264808363,3370
4,1.0,2170,401000,7,676419.3921568628,1940
4,2.0,2040,303697,7,469928.76772616134,2520
3,1.0,1490,355000,7,469928.76772616134,1360
2,1.0,1020,350000,6,576834.808318264,800
4,2.5,2840,754999,10,790734.704735376,3010
3,1.75,2830,982218,9,899607.6730769231,2340
3,2.0,2470,406500,8,493625.3098290598,1780
4,3.25,2370,1650000,10,586120.875,4200
2,1.75,1360,565000,7,585048.7790697674,1720
2,1.0,1092,160000,6,418019.36094674555,830
3,1.0,1460,220000,6,359496.2604166667,1090
5,4.25,4300,1280000,11,493625.3098290598,5040
5,2.75,1450,970000,9,424734.60451977403,3500
3,1.0,1070,115000,5,240328.3717472119,1080
3,1.0,1070,124000,5,240328.3717472119,1080
3,1.0,1070,157000,5,240328.3717472119,1080
3,1.0,870,183000,6,311580.33638025593,870
4,2.5,2730,527000,9,420895.47536945814,2830
4,2.0,1750,407193,8,455617.1129032258,1880
4,2.75,1590,970000,9,792187.8738170346,3600
4,2.5,1310,535000,7,359496.2604166667,2340
3,2.0,1460,245000,6,240328.3717472119,2040
3,1.75,1790,337000,7,493625.3098290598,1310
3,2.0,1880,630000,8,803990.8194444445,1470
3,1.75,1490,320000,7,294111.27857142856,1370
3,1.0,1170,228500,6,359496.2604166667,1080
3,2.5,1900,293000,7,286742.81162324647,1990
3,1.0,1280,447000,7,645628.2261484099,1310
3,1.75,1680,226500,7,311580.33638025593,1640
3,2.25,1850,436000,7,570073.5201465201,1770
3,2.5,2320,451000,8,570073.5201465201,2050
3,1.0,1810,315000,5,440232.31363636366,1170
2,1.0,1450,450000,7,469928.76772616134,1340
3,1.5,1740,635000,7,576834.808318264,2240
2,1.0,1217,292500,5,300340.40293040295,880
3,2.5,2300,329900,8,367091.48387096776,2170
2,1.5,2140,531000,7,619944.1492281304,1260
3,1.75,3550,725000,7,1356523.9905362776,1880
3,2.5,1450,355300,7,387011.5902636917,1620
3,2.5,1820,280000,7,294111.27857142856,1610
4,2.75,2390,1100000,10,803990.8194444445,3330
4,2.0,2010,605004,9,792187.8738170346,1370
